family,instance,sha256,order,role,multiseed
Simple,v1_simple_000235,5845c0733d2c8283dd56407b695d3b7ad24930af07e38018cd0a227b1c557c59,431,evaluation,False
Simple,v1_simple_000008,20782c7dc4cff76460d29307d90680bb15ff379a2943b17af5afb021e608274e,432,evaluation,False
Simple,v1_simple_000426,4c17a874089dbd77ad75bbf7a01e8bc2a46116f86a026c6e3dde5949f106aa9a,433,evaluation,False
Simple,v1_simple_000231,30cd714f9d42ae6d0d826b54bd968116aba34157671ceab74e56031bd27f5e27,434,evaluation,False
Simple,v1_simple_000223,f17fd3209a6d998957f43f770c3be0e5e9b88636c28e336e0bef2ca99df70f7a,435,evaluation,False
Simple,v1_simple_000129,8f88098e464e3a855194481ebbcc5ebeb1d0691ff9f88f801943df9db36d452e,436,evaluation,False
Simple,v1_simple_000253,ae1a35c66552ba24ac0e964d18a7e5d4f608b6463878078d28aa471b569272bf,437,evaluation,False
Simple,v1_simple_000404,ac6a4751b27044a1acef69f94cd0e91d6af2bc1f6e196f0ea77164585b84f89a,438,evaluation,False
Simple,v1_simple_000121,3e2c50385fd099eaabe640566c812e01cc042475031cdcd5cf6fcd961b8d47b5,439,evaluation,False
Simple,v1_simple_000218,090cad892355d7268ef20dd2749fea2e844ec4cc1665c7979c46222f1a1cd941,440,evaluation,False
Simple,v1_simple_000200,6db49f674e1f8ee24911a7b15ee08e0deb82dd596cf402556076638c1eb2b408,441,evaluation,False
Simple,v1_simple_000080,22123eb5cf0bcc468fc2fdb6a3401c036987840ea636393b100c5f6678d17a27,442,evaluation,False
Simple,v1_simple_000310,ed759c2f01c8631fc69a60709b635a83e230618d83be4dca3daf54c1ccba8adb,443,evaluation,False
Simple,v1_simple_000319,27bd38ac2ee743796d7e03f9d9bc1914fed58faf39955276a35b5ae5706a2c49,444,evaluation,False
Simple,v1_simple_000423,70f77085c3cb22596d54252136fe7213da1015f58c65157d572fee0a37604e66,445,evaluation,False
Simple,v1_simple_000281,89c0b58f8f915e559edf21c4378b94f93a442353c33381872647f289656859d7,446,evaluation,False
Simple,v1_simple_000115,1f7ede7a33f39ddb0800b7e222d02da4e3a0fbceb12162976271a77f7e638801,447,evaluation,False
Simple,v1_simple_000068,3bfe0ba8625013b0d558afaf602c3debf32b4c90ecd29f0424d7982942640e00,448,evaluation,False
Simple,v1_simple_000337,868030e3ba33e2100ab1ea80183857c1b20c8377fb69bd20a32cfd68743ccb7d,449,evaluation,False
Simple,v1_simple_000496,0a20d55a5cfb15249a2b64e07a7a9e758c6e473bf8b7f927a740cf1db4b8c3db,450,evaluation,False
Simple,v1_simple_000370,ddf84e976aabb30546364f56337853356816a7bdfbf159a758bbe859e26a84ad,451,evaluation,False
Simple,v1_simple_000050,c21df0c901649e5a32c666cdc75b22939893a8ea22f838e786a26e52593ac2bc,452,evaluation,False
Simple,v1_simple_000088,854b2367b6f7b3a188339f8605e34a5175a3747ab9bf802b73898661237cb015,453,evaluation,False
Simple,v1_simple_000210,549cf4f86e9e907dbcb9d62ab6d037f0ad3cf88883d8ad5097d499fb2eeb6747,454,evaluation,False
Simple,v1_simple_000443,dec5398ef9e4a15774d5cb9d2ad6232d1eff8629e1314a3dd42d41014fc8f5dd,455,evaluation,False
Simple,v1_simple_000242,b5e51de7c2c2ac7ac44f1f95a8c24a5b7dded5162f6cca54ae89880ee0fec9e2,456,evaluation,False
Simple,v1_simple_000384,ea9278476f063c27a5e19ba3b18e715612b97ae0f54bac22197637278d7901e0,457,evaluation,False
Simple,v1_simple_000497,3501942858c0ff6d24c9c83899b207948183f6d00fa23302483aec54685061b2,458,evaluation,False
Simple,v1_simple_000460,cc6694f2f4bc934b3d2c4a715c33c9eef367d7203bee5cbf05b0505214e2248c,459,evaluation,False
Simple,v1_simple_000322,094ab24aaad2fe22cf9097d938815473c7579dbe7d1c8dcec6b20f5de8463724,460,evaluation,False
Simple,v1_simple_000163,8a40fe87cd1e262e2ac49233e1d2e1896d1d2202ede132036a9bc4a74bed1858,461,evaluation,False
Simple,v1_simple_000006,085ef1e5e091de5c734b8c23051f11df6f38cf55b93091487dbf1eb3651a31e2,462,evaluation,False
Simple,v1_simple_000245,5d163e81dd6d03d83372652d86c006edb5556f6f02f105b570b59a6696eace6f,463,evaluation,False
Simple,v1_simple_000480,ec62eb5a91e2e47697d1b8b8c59f7cfc51a6afa6af7bc6b7cca680c11023cdcb,464,evaluation,False
Simple,v1_simple_000224,741ccb28f831a744bbe663e5836319a461117dd940ee03354c791649654e6dcb,465,evaluation,False
Simple,v1_simple_000004,8cb86166477c1296052cca76672482d2103ea8aadb908d64ca6213d2b1fd9eef,466,evaluation,False
Simple,v1_simple_000383,99ea268d4954aa6d18b6026fe3165813b7893b53f4655af56fbf1345e58f5eb2,467,evaluation,False
Simple,v1_simple_000125,c873c72ac44b7357bb749f443f75d9b34cb9ca74211d40d2501a1fc2446028e2,468,evaluation,False
Simple,v1_simple_000394,369fc75db67c332521c4aed2fa7a22b5344cda97efcb3d76d3eca2a74d0ab285,469,evaluation,False
Simple,v1_simple_000302,459efc664b1eb1584f23226f79058f0f9503eff77ebec618cba7e9ffd3659a7f,470,evaluation,False
Simple,v1_simple_000435,a9116da918485666a07f8806cf7196a30a7b07db42be728e060c442aac2cb60a,471,evaluation,False
Simple,v1_simple_000045,f81bb21b0fd13206b4e53d152114e78e04e077f23756eabb07018252bb4f3952,472,evaluation,False
Simple,v1_simple_000266,56a1b3cd168c5dbef0754af1f62cc4fcb88f10780cd593e677eb055bda450218,473,evaluation,False
Simple,v1_simple_000260,028ce7055ce714009118c3d6f281aaa5f8a1c2658df9dcd3b1805de6e98b6fd2,474,evaluation,False
Simple,v1_simple_000182,4ebb699557911edf009b4c775759331207ef9746b8ca6b3d72442469a029557d,475,evaluation,False
Simple,v1_simple_000007,3fd3d7f21355f3d84991300bb1558371f087367777ba3476b7351897789fbc43,476,evaluation,False
Simple,v1_simple_000418,fc28b08828813dd3f66d8f4d37b7b80f5e3d6e839b088339e5cdd5267ce3a2d2,477,evaluation,False
Simple,v1_simple_000294,69c78ca114205432d005e41ae688ee5462d38bf0301be130ba2c1fb5928b72f0,478,evaluation,False
Simple,v1_simple_000339,633eb55c0ff6376bdeb3d92ad02a160865308022e4c5df003f44c1584cdd3485,479,evaluation,False
Simple,v1_simple_000494,86bb9fa1416a858d3e97924825b681045a253df7730e46079ba2f9be2a951007,480,evaluation,False
Simple,v1_simple_000282,9cbe7b70411913a01cdb79428dba7f55018e2baa8785d8ac4998f545bd2541fe,481,evaluation,False
Simple,v1_simple_000461,b113005005f53d5349f2242b708eee9f8f6036343e73b5727b249071575872e5,482,evaluation,False
Simple,v1_simple_000233,8e1d63de7c2a45e9771bcb68a14bd7cf8cb9db23c0673e0cf34a1881e175af90,483,evaluation,False
Simple,v1_simple_000022,53f11bac075a34799c20dc0b06b2b2ac96172424fb1d56fb4c4297452eb041c1,484,evaluation,False
Simple,v1_simple_000441,9d4f420d558e2067949ddf51d0c53e93fc9eaea80ba5bada4e04e296e6adb823,485,evaluation,False
Simple,v1_simple_000340,61940f238857b298952abbd3a329b202546f581c75f3e4b4f505bd31469fd704,486,evaluation,False
Simple,v1_simple_000049,c16305ea4b14bec8f3a13b97ba5cc16644a4f5bee36c3f6ceba16ee68983d163,487,evaluation,False
Simple,v1_simple_000425,72fd7f20a139fb646f727c1215098c263559a5fbb7bace16a20ce7aa6a45772e,488,evaluation,False
Simple,v1_simple_000355,e9682e6e26f567c00f0aab20bd5955068ddde507ae2e9cc61cc100cad65ea90e,489,evaluation,False
Simple,v1_simple_000465,d84aa16407191c3d532d7df924c805cefa78697c58df4f6f2578b7d280856d49,490,evaluation,False
Simple,v1_simple_000492,c0f0c2351651da9484451cd322579b87149bbb1202f72620c86bd3e9949d4c01,491,evaluation,False
Simple,v1_simple_000102,99edacb26483ce934252f18de5e46fbfd5bd72464540d69148d8ceba03c881e7,492,evaluation,False
Simple,v1_simple_000161,47558a55323dbb221ccde350b41646651cb3027d01190d09d75481cdb1e49a1f,493,evaluation,False
Simple,v1_simple_000499,280719a57b21c2d8041d43b336e2c22cd5d69b0f29457477c8571ab55a32585f,494,evaluation,False
Simple,v1_simple_000003,d0ae9039f7edb60850a820c1a666c244528c635df380fe683182307763168b3d,495,evaluation,False
Simple,v1_simple_000393,36b80a06cb6ed38bd2aec007aa6102c162962c197ba037de6216b1b66afd3968,496,evaluation,False
Simple,v1_simple_000247,f122aebfa7818a08c21fa7018126499954334b8418172b051034da80817c4094,497,evaluation,False
Simple,v1_simple_000267,265504a2b55d20e74ac5bbc0d2502a4449b79e984045ec7c24bcc65ca77224ef,498,evaluation,False
Simple,v1_simple_000379,00700001e9650d2975b9085c23c62e9886ec8d019673b0512fdfb414c73ccef7,499,evaluation,False
SG-Ter-Mer,v1_sgtm_000048,78a20e78d0e736acac03df2106be4b5d78244445705754d65480b2f4e7d0576d,0,calibration,False
SG-Ter-Mer,v1_sgtm_000292,60471d461bc12d0b510d64d57a62a1c886d00b6b5f5996633d33438e9b65a346,1,calibration,False
SG-Ter-Mer,v1_sgtm_000205,a9ecdca848349a2be75d2c882929b8638a5b99f40f2adb6865a158668dd094e4,2,calibration,False
SG-Ter-Mer,v1_sgtm_000315,ca898024978e3eb1f207e57dc23dc81a0457540249a0281d0b480a33dcb21b82,3,calibration,False
SG-Ter-Mer,v1_sgtm_000402,4eb6649501efb0fcf1d392ff23a803fbfac8eaabf928464edd0a38d5bfd88ff6,4,calibration,False
SG-Ter-Mer,v1_sgtm_000294,86df6b3528161316396fed774390356ce34ebba3191291c260673fe746593ae3,5,calibration,False
SG-Ter-Mer,v1_sgtm_000193,0d2da6d584902cfa09c8f5a616170df0c5f5acdfbdd56d78bf0c41615f1ede70,6,calibration,False
SG-Ter-Mer,v1_sgtm_000497,e32dc263510ea3bf3725953c245e103ba9d1b34d18be8acaebb5803da37c1d2e,7,calibration,False
SG-Ter-Mer,v1_sgtm_000362,193820220c7574e03f5ee0625f3c83706f0a482c49748210e157942a5c82b057,8,calibration,False
SG-Ter-Mer,v1_sgtm_000274,2e1156beb0b1dde20949ab5e8b2ba7be07102136f2235b7f0bab8520e21f1ffa,9,calibration,False
SG-Ter-Mer,v1_sgtm_000068,72a43a668a8d4ac8b0901c7f8d272dfd4b3e1740d0224d37a439b3a5d4087f25,10,evaluation,True
SG-Ter-Mer,v1_sgtm_000283,7075fd70f5ef2bb0b4ae9fc961fe77a0761ac78dd85f2a12ce97332da8a8c6e0,11,evaluation,True
SG-Ter-Mer,v1_sgtm_000076,dd87f57c5adfd15af994a025c6115a7edd4d15732cd77507315c19183688bf4a,12,evaluation,True
SG-Ter-Mer,v1_sgtm_000175,6b999ecb60be9f4adcd99da0346e5a1dbf13b7870e7ca7c44d986ba6b8bf8457,13,evaluation,True
SG-Ter-Mer,v1_sgtm_000072,a0f3fc19e97008682eabe4f89e64dfe2c1af6667ea73ab2a92ff3127681bd45d,14,evaluation,True
SG-Ter-Mer,v1_sgtm_000215,30420f9dd98ee6208ee225f01eca532fe1ab80ce58443ec43bab2ebc813614a9,15,evaluation,True
SG-Ter-Mer,v1_sgtm_000125,1d8216d853d2572958480a97c81da63a1cb494f1c8b26c3da5f24d84fff8ada9,16,evaluation,True
SG-Ter-Mer,v1_sgtm_000270,8e4c0a69dc2e6644d8dbb046e779030756985e393fa20a78df01e83b9fa6c9b4,17,evaluation,True
SG-Ter-Mer,v1_sgtm_000400,7b3e88e7e3c7b2d5755e68b80ccb3420db4435687a8fe66dfeb208c9f36ae069,18,evaluation,True
SG-Ter-Mer,v1_sgtm_000253,3735584616bcd7a84cb0d52ff038a58c113958ab91419a9f58c64b7549b21bcd,19,evaluation,True
SG-Ter-Mer,v1_sgtm_000337,c0384814bb37dbcbefe403f9711ce86ba99f7116a287a6c301b60bd4b3c679e6,20,evaluation,True
SG-Ter-Mer,v1_sgtm_000167,72a485e2c8a5617fa35822b69fe9cd373fb6b811f57dc5ca99ec77722abc1648,21,evaluation,True
SG-Ter-Mer,v1_sgtm_000141,5fdb20a14225d4cc4df82ba8072cf8b1915a2d64b081b479dd74425ba92b216c,22,evaluation,True
SG-Ter-Mer,v1_sgtm_000032,b608bd25c17a8f1358c767f4fe53c1b1f9b9144cc6f8b790d287f71fc75686b8,23,evaluation,True
SG-Ter-Mer,v1_sgtm_000260,4351fafc4daddcf7bc672949799023f056807b7d4f3eab155756b85bb2907dbe,24,evaluation,True
SG-Ter-Mer,v1_sgtm_000486,d83fc3ad0d7c93fb447e8c7fdb0726ed2572b98b59675396ff4b8a84efc86f0c,25,evaluation,True
SG-Ter-Mer,v1_sgtm_000236,d61b0a4fe92c5f0c8ea9e675bfd1e32982043c303453d99b68c6eb4ee5c40fa8,26,evaluation,True
SG-Ter-Mer,v1_sgtm_000173,80c9d4080f4e7658b5883cdd9a4c592939a66186990968de3965c24ee54821bb,27,evaluation,True
SG-Ter-Mer,v1_sgtm_000025,7fdae936d016db4b52bf0c099c2a2eb0cd1f3583e8955d0cc9dc39c3cdc32123,28,evaluation,True
SG-Ter-Mer,v1_sgtm_000259,4e4c01bff2f2b6f51529e38d679352b4a89a396648fe7f508175ff611ed64bcf,29,evaluation,True
SG-Ter-Mer,v1_sgtm_000268,1ec026ea3c4f1eda3c655ca92f086e02a56d3e802f6bc441c69607dba10d41f4,30,evaluation,True
SG-Ter-Mer,v1_sgtm_000343,36fd8f23b14a2f67f97c263c2de93cc65f42defeaa9a6b74a2640f0523ccde69,31,evaluation,True
SG-Ter-Mer,v1_sgtm_000482,637d77bf78ef853a6e50e04815e2a8eb11c239e00d5fe61379f2201678eca47e,32,evaluation,True
SG-Ter-Mer,v1_sgtm_000387,b0aac1b28ee93094a01fd5a9d475e849c034fb994ee62e5bf4cd26b1d34e7cd8,33,evaluation,True
SG-Ter-Mer,v1_sgtm_000348,adf039e9deebe92b45dd3d34e29d9defa9f42aa14c8d8f474958ecfd41a2e624,34,evaluation,True
SG-Ter-Mer,v1_sgtm_000179,2437fe788cde6d0f60cf6fa70f3f654305ba4a5edc0899cb4b00d771aad07a3c,35,evaluation,True
SG-Ter-Mer,v1_sgtm_000217,89f65d7a6c5e97851c8d58c821e8f240bd719944daae40ba7eac319374f59aab,36,evaluation,True
SG-Ter-Mer,v1_sgtm_000332,cf1b506493ecf3f656c8db635cad57038810da9ea86a6f838e35bb0647423b44,37,evaluation,True
SG-Ter-Mer,v1_sgtm_000310,81761ac23a8e5a135e652ad28a67b7cd67ff1c9fc03e0e0c1fff71f5ca121209,38,evaluation,True
SG-Ter-Mer,v1_sgtm_000379,e36b9ed0d160aed4a1025894ba7a56fbb7d2d11d1ca105880c6994c5ca7d5722,39,evaluation,True
SG-Ter-Mer,v1_sgtm_000258,86d6149a477629732b8b1b46f83d697db43ea58e3aef9b309a8fae1fbecaf24c,40,evaluation,True
SG-Ter-Mer,v1_sgtm_000306,a8c0a282b0a34a63a2344a303b90e339880573174da075a9584c473af6d8e477,41,evaluation,True
SG-Ter-Mer,v1_sgtm_000266,f523230134e3b7365524f0f1e0e925179e802c0799496240b82b871e1ca9e754,42,evaluation,True
SG-Ter-Mer,v1_sgtm_000119,da5cfd777ecf7d88ab2e6ea16a296dbad1c8e8634e25c53a6baaeed11b076457,43,evaluation,True
SG-Ter-Mer,v1_sgtm_000374,10aa9bc10828ea9dc16f14d130c1e925bf20854ff7291160ca3e451c43607c32,44,evaluation,True
SG-Ter-Mer,v1_sgtm_000500,dd4540d488317ee46716f88211f450d04ccd7889ff2cd95113a91d2b723cb8c8,45,evaluation,True
SG-Ter-Mer,v1_sgtm_000344,399ca86a0d48e4aa7417d1c5225bf2887cd369df2a3414ba8e1a0922eb543823,46,evaluation,True
SG-Ter-Mer,v1_sgtm_000240,2b50ddc2bb0fdd6813e856eb3fabc3574dee6c487104024b2524da4b4b844e92,47,evaluation,True
SG-Ter-Mer,v1_sgtm_000080,d7d28735703d4d37dfd1dc37de4bf1fa965ef56e2b4f202e0e6454e439ac3c56,48,evaluation,True
SG-Ter-Mer,v1_sgtm_000324,7c44ffbe02fd2450f260a44694d22e335f6ae0bccdd8e5f247b9e57905e2b277,49,evaluation,True
SG-Ter-Mer,v1_sgtm_000368,b88109671f04c42f6d26404c36584398c9100f3841030996754d37557a63da0b,50,evaluation,True
SG-Ter-Mer,v1_sgtm_000007,2669aa37c1cd083c31cece4d4f74c0febdc9c6cd881c6e58fb4b2e7d8b3498d6,51,evaluation,True
SG-Ter-Mer,v1_sgtm_000273,0a27bda0937a419aee58ccac39877975f8bf599a665e7d913853a4caddb5f73d,52,evaluation,True
SG-Ter-Mer,v1_sgtm_000183,057cab6dc425dbe70976e9db7ad7a5244342117ad3e93cf8ae2d5b903f9d00a6,53,evaluation,True
SG-Ter-Mer,v1_sgtm_000162,4b042a8996c06f9be511ccc13c574dd716cb1a979428863657d4a8a98c5a9970,54,evaluation,True
SG-Ter-Mer,v1_sgtm_000037,18e93049c73b1dd87cb0020434542c3ed46d7dfe772eb71108c037b82402ef12,55,evaluation,True
SG-Ter-Mer,v1_sgtm_000385,71647222f7e0fd16767cd42a2e4be85585ce2e606586d2ba88a75980c8d77715,56,evaluation,True
SG-Ter-Mer,v1_sgtm_000381,cd898416c56bf1dde4b6fc8423deaceaab1e0a6fc480e3eb1fe3ec8f2c29af87,57,evaluation,True
SG-Ter-Mer,v1_sgtm_000287,e255006817a85f785779c9f0237bef5d5b18c2c09e035aa681efea463b05f30b,58,evaluation,True
SG-Ter-Mer,v1_sgtm_000222,90d3c5d15875a0f0b56b0a4b0a6641d3d859b3c45bdfe0eb45eafb051b17388e,59,evaluation,True
SG-Ter-Mer,v1_sgtm_000300,cc2627ee5c288ed15df9e9528f605338ec7fa8cae2e12b7a0cb84bf9c7fd9258,60,evaluation,False
SG-Ter-Mer,v1_sgtm_000430,766f226ca33cc7d10e5abededd1fcf8285bf395abd25ca08abf2fa816ce999ff,61,evaluation,False
SG-Ter-Mer,v1_sgtm_000252,d573c565e51207ec603f65925f79fdaecf0f11716394e93dd20ae4b02ea6bc21,62,evaluation,False
SG-Ter-Mer,v1_sgtm_000023,0998ff73c150e2be34d105defc73852e32f071b25532ef28a2b33741316eee09,63,evaluation,False
SG-Ter-Mer,v1_sgtm_000079,62b857cb8a5d3abad185a2274266072d7e1c47c3aec38634d12791e41b107f21,64,evaluation,False
SG-Ter-Mer,v1_sgtm_000349,40670807cc279aa339bc93f3576cdbf6eadf70776043936e4e7c0462f1932b55,65,evaluation,False
SG-Ter-Mer,v1_sgtm_000150,97f23a7c645537a835bb6eeaef7efd5a61a8104d41302172582afff96cb43e49,66,evaluation,False
SG-Ter-Mer,v1_sgtm_000309,7eee9f83f1d2b3f73c8e155325a4520385853de3f5b2184acefbc169ad2170d6,67,evaluation,False
SG-Ter-Mer,v1_sgtm_000271,097ee3e9d9b91742b49af6342cb5f4a7a1e208f8b011d68cae57a14a38bbedf1,68,evaluation,False
SG-Ter-Mer,v1_sgtm_000278,da6607742a33e35f67cb2768433e50b0a51207623d225e2c09d2d0575182974e,69,evaluation,False
SG-Ter-Mer,v1_sgtm_000143,c37b47157adb40283ed3015d2fffad48938f14b8e68e6521cdf45a8a90d14270,70,evaluation,False
SG-Ter-Mer,v1_sgtm_000242,b0064ef8279967331e2c621021747504e72685c2c7edcd5c9660ca9b759d43c3,71,evaluation,False
SG-Ter-Mer,v1_sgtm_000250,1a6102cc5978687e0ebeed45e6cfb333e5ae34e53dd1ddc13577d0e1c7d197b3,72,evaluation,False
SG-Ter-Mer,v1_sgtm_000111,06bfb3868ad4377e8af66f887858c8a61c38dfe95fae26a5087dc8d6ba6b4475,73,evaluation,False
SG-Ter-Mer,v1_sgtm_000496,d77cd956e58d1ade3b4156c9f3c727d795a97c5762662d4003f6a792a3e97798,74,evaluation,False
SG-Ter-Mer,v1_sgtm_000074,a8401463a95fd164a1991e4259468621b98987035b80cb6a845bf7922a13292c,75,evaluation,False
SG-Ter-Mer,v1_sgtm_000220,403eaed377ad7d7723b4670ed15091811b068af2b51bf47bb592ac47f3159967,76,evaluation,False
SG-Ter-Mer,v1_sgtm_000234,065e4f1acdd0aa1be062a72a7f5a9aafd0ec6828f88d228b15c2dbd1d54914cf,77,evaluation,False
SG-Ter-Mer,v1_sgtm_000093,543c2dd0067b8ab718a5c2dcbbb0ea88371b083045116f174a7684c99c9b3f02,78,evaluation,False
SG-Ter-Mer,v1_sgtm_000493,8c52c14b7b9003df285b8d84dd225f7dae6c6394e90ace774aa2a617816971dd,79,evaluation,False
SG-Ter-Mer,v1_sgtm_000464,91f3f11fa476a18c4bfb7cfd6617cad808a1054b4986a55e6ad570c1af02b735,80,evaluation,False
SG-Ter-Mer,v1_sgtm_000049,9038e3bf8b5dac62454454abb2c790abb5dc10fd60d087a3b5c5b1c8ef2044a2,81,evaluation,False
SG-Ter-Mer,v1_sgtm_000126,96decf44bb7b32a73f1ed1dced6cfdec298627cf7dcc4dd118990ed0998a25cd,82,evaluation,False
SG-Ter-Mer,v1_sgtm_000377,7d22212ef34564c003542b834fff16369c5cefba878d557fbc0cb4d6c4900b0e,83,evaluation,False
SG-Ter-Mer,v1_sgtm_000489,ab04e6166e324500f198045a48746923bb13a5d7cb539758a72f5c1f387b689d,84,evaluation,False
SG-Ter-Mer,v1_sgtm_000047,18c758e0047b56f0f6b0e659ac26cbf74c83715ed44624df07a73306e2ce8214,85,evaluation,False
SG-Ter-Mer,v1_sgtm_000340,04dadbf973171e697f8eeef69873ef9c4ef373d82c5052bdcc8b204f76f40da2,86,evaluation,False
SG-Ter-Mer,v1_sgtm_000433,5776bd8c1a89a1fa5707ac3ffe65491114b833ecbf3737cc5f071975f64315a7,87,evaluation,False
SG-Ter-Mer,v1_sgtm_000195,76e6ac1588f4705442833d0d978d9c69f2bb941d34ba0853db84650064bfe27e,88,evaluation,False
SG-Ter-Mer,v1_sgtm_000233,86966936dd56c87de9034bd8aac7fd36f3727dd49f81296a79f079228352c089,89,evaluation,False
SG-Ter-Mer,v1_sgtm_000405,955a9a45e9c0ea5d9224bb2a4838df44b7e089c3a0f98e9fe376c645c781d9f3,90,evaluation,False
SG-Ter-Mer,v1_sgtm_000293,5e9bc976ed790ea79aabd80ccb103f7f2e1898d6deadbf627408bad44538748f,91,evaluation,False
SG-Ter-Mer,v1_sgtm_000208,4fd6198bdd10154e8b02aa19ca893c7e5a1da704df8e4efdae9edd30fc51e2ef,92,evaluation,False
SG-Ter-Mer,v1_sgtm_000261,d8751caec92249c0839424655345bf933723b89df5e0d2729117f704ba4d8db1,93,evaluation,False
SG-Ter-Mer,v1_sgtm_000016,736cc0a99f90194683e7a1ade5d3ba3ad3247e21e65c8f5923711031ea98bcb2,94,evaluation,False
SG-Ter-Mer,v1_sgtm_000329,0d63b66f1590aa17490286fa1d4dbd2c7e677ab68db17253bde2870e4667b1c0,95,evaluation,False
SG-Ter-Mer,v1_sgtm_000409,d685be6d55404152d8af26d8c5beaad5d87c7b40ce8ccc44b376c350a65407a1,96,evaluation,False
SG-Ter-Mer,v1_sgtm_000029,e3d1f221ab245c36750d7d41405e6f653ded84dae1fa99ddff9e7f78c882ab77,97,evaluation,False
SG-Ter-Mer,v1_sgtm_000189,5f4f0986ec9ab1d2640d6a821d6eb3a11f7704dc4194a158a77613a46a7b10d7,98,evaluation,False
SG-Ter-Mer,v1_sgtm_000059,7cb269c0a160bbde32fff4d8b77a96694f2f992707ffb72a38db5dc773136675,99,evaluation,False
SG-Ter-Mer,v1_sgtm_000403,639bdf6852eb2f4eb690513f55b324e790a286494f384b069ecab6a8a864cf9d,100,evaluation,False
SG-Ter-Mer,v1_sgtm_000466,85714574a586dc90a901af8a7fb60953dc7dd64363b94cacfddd3ab048ef4aa0,101,evaluation,False
SG-Ter-Mer,v1_sgtm_000224,1b96bf480895bd2d989ec017f70ddda29f40d973b85952b507bc6b12a3030b28,102,evaluation,False
SG-Ter-Mer,v1_sgtm_000139,705da86a6f76946b50d61f21348bb1bfdb014ac8c2a27180ab5bf948c9e8fd85,103,evaluation,False
SG-Ter-Mer,v1_sgtm_000202,7faa54c20ca7a4a4dc1be0e4370616c50ec8c2469c66fd632cb00d50ffdbadf6,104,evaluation,False
SG-Ter-Mer,v1_sgtm_000127,3183930e030bc4ba9254d686937a5abe9b2da23945a5f66984f40d17690df5bb,105,evaluation,False
SG-Ter-Mer,v1_sgtm_000459,cc0f1800b6acda8ee2873dd330cf9bc22e006dc76651bca853e224658d750cb7,106,evaluation,False
SG-Ter-Mer,v1_sgtm_000105,7b3f4ce2b5e6573e0a3b278e4f8924d27b23e6054309a1f7752627b7de487ba5,107,evaluation,False
SG-Ter-Mer,v1_sgtm_000484,f5aa5a0d1fe3aeb09550bb356620d9043cd0e0b6a464909f6d3ff410b0898229,108,evaluation,False
SG-Ter-Mer,v1_sgtm_000001,866bf87e4da83cdacfd8fe022f21a12ab069566a9921c078af7de2514e4dd96a,109,evaluation,False
SG-Ter-Mer,v1_sgtm_000228,6c347cddd76a750f0e6ee2b20b22b3d1ef351b531243ec6563fc6c20c923cec7,110,evaluation,False
SG-Ter-Mer,v1_sgtm_000318,c8ca9ac7f7d5a07497ac7d521022aabbe2716b64c274ece2710e40fd43716fa0,111,evaluation,False
SG-Ter-Mer,v1_sgtm_000067,2b942f727b17c56170276405677c872ab133d7af702bd473204237ce5033d51a,112,evaluation,False
SG-Ter-Mer,v1_sgtm_000383,33b3d8239716f44820303cd4f2e7b86fd22de06f1a0b289cc479ec33a89a8d84,113,evaluation,False
SG-Ter-Mer,v1_sgtm_000424,4858fc369b3c0da9bbb5d77c7ba3c48353541e1b82624b61f8f0cc6a96b0e57b,114,evaluation,False
SG-Ter-Mer,v1_sgtm_000061,e7ad78e6a4878f1f1412829eea20866b1c8366f6a1d0755537b245cdf15dd96c,115,evaluation,False
SG-Ter-Mer,v1_sgtm_000112,6a836f0df3c322765f0de23225bb95b284c7ac9962dcee085371c2afb6c44213,116,evaluation,False
SG-Ter-Mer,v1_sgtm_000420,c7699d04a76c448b2c1b411899c2e40cc5efa5485caeb3991dc59c10159d26a7,117,evaluation,False
SG-Ter-Mer,v1_sgtm_000290,ce73d0dc3cf0dd6b8f345d1ab28c79964309dd2115de767b92ee3c55e42d44e9,118,evaluation,False
SG-Ter-Mer,v1_sgtm_000367,2ab88a35eb50a2efcea5f8a057159b38ac09c64e4d2cfd044a847cf914d3388d,119,evaluation,False
SG-Ter-Mer,v1_sgtm_000312,7756a2fa9e6221753238028e25a46636eb072da9d68fa3a24ccde38c9cfe7141,120,evaluation,False
SG-Ter-Mer,v1_sgtm_000376,71de33b068eab5f39edc0600613ce50bcf89e3efe6a438e879fbb30e7414996c,121,evaluation,False
SG-Ter-Mer,v1_sgtm_000191,6952029c8a4f6d226498e4b8a4f3020e662194fe505fc1c702724521f30dec87,122,evaluation,False
SG-Ter-Mer,v1_sgtm_000342,0770c8c0f69ca07df6c53b4ab7b622153a25c3237840996aeb4f16cceda11044,123,evaluation,False
SG-Ter-Mer,v1_sgtm_000311,a8955a3ab31b8560efafe75a514fb907a91a31a41061382bbca2f60da72339ba,124,evaluation,False
SG-Ter-Mer,v1_sgtm_000303,e856c484cd480ebe8be7c2f0419b31497b186e1d7c64a41668bd8d6f07db3e95,125,evaluation,False
SG-Ter-Mer,v1_sgtm_000164,e1d7722427555b7a6762b4f547a74efa8710408b00fda8010543912f9d2fe08a,126,evaluation,False
SG-Ter-Mer,v1_sgtm_000071,07faa8a43ecbfb6aae906580ece783ad2eea18b7d7697066e7f0d70ba37c573f,127,evaluation,False
SG-Ter-Mer,v1_sgtm_000056,cf51c0b0e06aa25f1fe5c85c778f36f0181b0f36f8c2d70da23743d83643f337,128,evaluation,False
